letra,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
D,0.0,0.0,-0.07221490144729614,-0.04068577289581299,-0.13298118114471436,-0.1149294376373291,-0.1722111701965332,-0.1713380217552185,-0.1682528853416443,-0.22173357009887695,-0.09286129474639893,-0.2516387104988098,-0.09274804592132568,-0.37445104122161865,-0.10759371519088745,-0.43832916021347046,-0.1112096905708313,-0.4937343895435333,-0.06032359600067139,-0.2527714967727661,-0.08337908983230591,-0.38144761323928833,-0.12661343812942505,-0.3352813720703125,-0.13755548000335693,-0.27192986011505127,-0.029544055461883545,-0.2437315583229065,-0.04982501268386841,-0.3578457236289978,-0.09490609169006348,-0.313714861869812,-0.10673850774765015,-0.25595349073410034,0.0035591721534729004,-0.2216903567314148,-0.01995021104812622,-0.3099908232688904,-0.0627598762512207,-0.29948580265045166,-0.08250266313552856,-0.2637706398963928
D,0.0,0.0,-0.0734071135520935,-0.03975266218185425,-0.13587069511413574,-0.11482638120651245,-0.1780470609664917,-0.16897034645080566,-0.17448848485946655,-0.2209898829460144,-0.09585285186767578,-0.25675708055496216,-0.09773987531661987,-0.38056713342666626,-0.1136476993560791,-0.44554221630096436,-0.11841195821762085,-0.5021667778491974,-0.0633394718170166,-0.25755590200424194,-0.08984100818634033,-0.38437432050704956,-0.1339648962020874,-0.33451950550079346,-0.1448611617088318,-0.2705725431442261,-0.03216499090194702,-0.24754029512405396,-0.05532419681549072,-0.3607684373855591,-0.10146653652191162,-0.3122454881668091,-0.11348336935043335,-0.253185510635376,0.0013172030448913574,-0.22399979829788208,-0.02368617057800293,-0.31270039081573486,-0.06733173131942749,-0.2998654246330261,-0.08722656965255737,-0.2632625102996826
D,0.0,0.0,-0.06971454620361328,-0.02606487274169922,-0.13121873140335083,-0.0950547456741333,-0.1658044457435608,-0.15737050771713257,-0.1404978632926941,-0.20379012823104858,-0.10628312826156616,-0.2488703727722168,-0.12062323093414307,-0.3606846332550049,-0.1341680884361267,-0.42275601625442505,-0.13791638612747192,-0.4770908057689667,-0.06710416078567505,-0.2509304881095886,-0.08849185705184937,-0.3598828911781311,-0.11130642890930176,-0.3018649220466614,-0.11134880781173706,-0.2385162115097046,-0.027261197566986084,-0.23888641595840454,-0.041489481925964355,-0.3469025492668152,-0.06756526231765747,-0.2990114092826843,-0.06913512945175171,-0.24179041385650635,0.015489578247070312,-0.2127847671508789,-0.0018001198768615723,-0.30098479986190796,-0.028334975242614746,-0.2795104384422302,-0.0351296067237854,-0.23727840185165405
D,0.0,0.0,-0.06678229570388794,-0.0412365198135376,-0.10363095998764038,-0.12586796283721924,-0.07688403129577637,-0.20382845401763916,-0.03450089693069458,-0.2450740933418274,-0.1184268593788147,-0.22810381650924683,-0.14268672466278076,-0.33420854806900024,-0.14514756202697754,-0.4006751775741577,-0.1442977786064148,-0.45736628770828247,-0.07262009382247925,-0.24256682395935059,-0.07101112604141235,-0.34231919050216675,-0.04905545711517334,-0.3047499656677246,-0.03332030773162842,-0.2508627772331238,-0.027695953845977783,-0.24068975448608398,-0.02364647388458252,-0.3318149447441101,-0.010196924209594727,-0.3059067130088806,-0.00013494491577148438,-0.25841397047042847,0.014340043067932129,-0.22212660312652588,0.01789623498916626,-0.30107879638671875,0.020857155323028564,-0.29331809282302856,0.022801995277404785,-0.2567836046218872
D,0.0,0.0,-0.05129539966583252,-0.04738587141036987,-0.0758323073387146,-0.12179481983184814,-0.049276649951934814,-0.1957349181175232,-0.013046741485595703,-0.23915427923202515,-0.10516667366027832,-0.23643743991851807,-0.1256735920906067,-0.34417790174484253,-0.12617480754852295,-0.4087831974029541,-0.1226344108581543,-0.46397665143013,-0.06106692552566528,-0.24725258350372314,-0.04517406225204468,-0.33918100595474243,-0.011543512344360352,-0.31031787395477295,0.0111541748046875,-0.2672939896583557,-0.019634246826171875,-0.24128293991088867,-0.005334079265594482,-0.31900298595428467,0.017724990844726562,-0.3002679944038391,0.03163987398147583,-0.2621602416038513,0.0165330171585083,-0.21890634298324585,0.028790175914764404,-0.27790558338165283,0.040448904037475586,-0.27676212787628174,0.04642421007156372,-0.2537997364997864
D,0.0,0.0,-0.033349692821502686,-0.048902034759521484,-0.04197186231613159,-0.11870747804641724,-0.013512074947357178,-0.18356823921203613,0.01967698335647583,-0.2274661660194397,-0.08125889301300049,-0.2424725890159607,-0.09043443202972412,-0.344729483127594,-0.08915287256240845,-0.4083699882030487,-0.0820574164390564,-0.45979243516921997,-0.036946892738342285,-0.24696195125579834,-0.0073899030685424805,-0.32428956031799316,0.025598645210266113,-0.2975216507911682,0.04792088270187378,-0.2585553526878357,0.0022815465927124023,-0.23523670434951782,0.027231693267822266,-0.2965105175971985,0.0523829460144043,-0.2748062014579773,0.06555807590484619,-0.24124199151992798,0.03194713592529297,-0.21093106269836426,0.04972356557846069,-0.26290208101272583,0.0667257308959961,-0.25671106576919556,0.07415115833282471,-0.2343578338623047
D,0.0,0.0,-0.01887691020965576,-0.0412907600402832,-0.017971694469451904,-0.10435652732849121,0.011285126209259033,-0.16541951894760132,0.04250425100326538,-0.21230268478393555,-0.07156270742416382,-0.22888243198394775,-0.08079391717910767,-0.32731717824935913,-0.08081001043319702,-0.38894182443618774,-0.0722542405128479,-0.4393772780895233,-0.03206026554107666,-0.23713743686676025,-0.0033317208290100098,-0.30712324380874634,0.0304642915725708,-0.28177541494369507,0.056227028369903564,-0.24560469388961792,0.0030193328857421875,-0.23001474142074585,0.02837127447128296,-0.28660327196121216,0.05544924736022949,-0.26235634088516235,0.07225912809371948,-0.2303783893585205,0.02915745973587036,-0.20988363027572632,0.04860818386077881,-0.2550344467163086,0.0695035457611084,-0.2521951198577881,0.08038216829299927,-0.23384153842926025
D,0.0,0.0,-0.018651604652404785,-0.0543939471244812,-0.020154833793640137,-0.12196850776672363,0.005393385887145996,-0.18321561813354492,0.035401999950408936,-0.22507619857788086,-0.07421880960464478,-0.2343471646308899,-0.08625870943069458,-0.3300139904022217,-0.08490347862243652,-0.3916444778442383,-0.07699912786483765,-0.44004836678504944,-0.0352555513381958,-0.23731589317321777,-0.007080197334289551,-0.30937260389328003,0.02498793601989746,-0.2898815870285034,0.04744112491607666,-0.25503551959991455,-0.00036895275115966797,-0.22672253847122192,0.02472585439682007,-0.2843815088272095,0.04904216527938843,-0.2648038864135742,0.06150949001312256,-0.23471182584762573,0.026357054710388184,-0.20514637231826782,0.04517132043838501,-0.25017279386520386,0.06135505437850952,-0.24515777826309204,0.06742602586746216,-0.22501158714294434
D,0.0,0.0,-0.06516814231872559,-0.03903323411941528,-0.10562407970428467,-0.11072909832000732,-0.09129554033279419,-0.1844959855079651,-0.054022371768951416,-0.2183801531791687,-0.11343640089035034,-0.20096874237060547,-0.13454926013946533,-0.29894107580184937,-0.14042305946350098,-0.3609902262687683,-0.1444786787033081,-0.41285398602485657,-0.07465565204620361,-0.21824568510055542,-0.08398056030273438,-0.30865955352783203,-0.0724077820777893,-0.29087430238723755,-0.06201493740081787,-0.25337910652160645,-0.03446519374847412,-0.2202373743057251,-0.03886491060256958,-0.30313098430633545,-0.03382885456085205,-0.2896485924720764,-0.026816606521606445,-0.2509598731994629,0.005253851413726807,-0.20836400985717773,0.0029578208923339844,-0.2762916088104248,-0.0008423924446105957,-0.27363061904907227,-0.0009968876838684082,-0.2442108392715454
D,0.0,0.0,-0.06601595878601074,-0.026774346828460693,-0.11673891544342041,-0.09201425313949585,-0.1335199475288391,-0.1598491072654724,-0.10845857858657837,-0.2119286060333252,-0.11170214414596558,-0.2284858226776123,-0.12995988130569458,-0.3337181806564331,-0.13733339309692383,-0.3983578085899353,-0.13819390535354614,-0.4548180103302002,-0.07135272026062012,-0.23853802680969238,-0.08232080936431885,-0.34137779474258423,-0.09039449691772461,-0.29570984840393066,-0.08972018957138062,-0.23945319652557373,-0.0282057523727417,-0.23426443338394165,-0.03301668167114258,-0.33429986238479614,-0.045737385749816895,-0.29869675636291504,-0.04652303457260132,-0.24583399295806885,0.016431808471679688,-0.21597439050674438,0.008945882320404053,-0.297075092792511,-0.0062056779861450195,-0.28087615966796875,-0.011134982109069824,-0.24039751291275024
D,0.0,0.0,-0.0721849799156189,-0.023969709873199463,-0.13792484998703003,-0.09337395429611206,-0.17228174209594727,-0.16748744249343872,-0.14061999320983887,-0.22750288248062134,-0.12538939714431763,-0.2582583427429199,-0.14843642711639404,-0.38172560930252075,-0.16099989414215088,-0.45303523540496826,-0.16209203004837036,-0.5166456699371338,-0.0791846513748169,-0.2680717706680298,-0.0969698429107666,-0.3907393217086792,-0.1105085015296936,-0.32381248474121094,-0.10862797498703003,-0.2568098306655884,-0.031086862087249756,-0.2610238194465637,-0.041594862937927246,-0.38111209869384766,-0.06200367212295532,-0.32618868350982666,-0.06366127729415894,-0.26350414752960205,0.020039260387420654,-0.23752909898757935,0.005337357521057129,-0.3350311517715454,-0.01895606517791748,-0.3099154233932495,-0.027909040451049805,-0.2629166841506958
D,0.0,0.0,-0.08165568113327026,-0.024818241596221924,-0.15454965829849243,-0.0978703498840332,-0.2006310224533081,-0.16987335681915283,-0.16698390245437622,-0.2246323823928833,-0.1325811743736267,-0.27808070182800293,-0.15663868188858032,-0.41259777545928955,-0.17216134071350098,-0.48556768894195557,-0.17549675703048706,-0.5505265593528748,-0.08534443378448486,-0.2846130132675171,-0.10924696922302246,-0.4149628281593323,-0.12930333614349365,-0.33971452713012695,-0.12909668684005737,-0.2659066915512085,-0.03588467836380005,-0.27425533533096313,-0.04976397752761841,-0.40234601497650146,-0.07718485593795776,-0.3430715799331665,-0.08259809017181396,-0.27540457248687744,0.01838505268096924,-0.2459644079208374,0.0021570920944213867,-0.34642767906188965,-0.029800474643707275,-0.3247479796409607,-0.04579681158065796,-0.2809451222419739
D,0.0,0.0,-0.08226072788238525,-0.023514747619628906,-0.15883874893188477,-0.08994859457015991,-0.19858717918395996,-0.16113972663879395,-0.16417711973190308,-0.2189481258392334,-0.14105933904647827,-0.30322301387786865,-0.16621267795562744,-0.4501643180847168,-0.17947596311569214,-0.5343332588672638,-0.1816883683204651,-0.6092491149902344,-0.08332657814025879,-0.30911779403686523,-0.10665059089660645,-0.44080978631973267,-0.12151676416397095,-0.3546178936958313,-0.11757636070251465,-0.27491044998168945,-0.0234413743019104,-0.294114887714386,-0.03812748193740845,-0.42295384407043457,-0.0593571662902832,-0.3475584387779236,-0.059029340744018555,-0.27448081970214844,0.0393792986869812,-0.25903719663619995,0.02451622486114502,-0.3668673038482666,-0.0015317201614379883,-0.3229830265045166,-0.009745419025421143,-0.2638416886329651
D,0.0,0.0,-0.08398985862731934,-0.026458263397216797,-0.1655501127243042,-0.09784382581710815,-0.2086629867553711,-0.1724347472190857,-0.16799145936965942,-0.2269696593284607,-0.14928662776947021,-0.325467050075531,-0.17257177829742432,-0.4839543402194977,-0.18632769584655762,-0.5742639005184174,-0.1874103546142578,-0.6560569703578949,-0.08732986450195312,-0.3325076103210449,-0.1072685718536377,-0.4765160083770752,-0.1209181547164917,-0.3767205476760864,-0.11736428737640381,-0.2943003177642822,-0.022664129734039307,-0.3162919878959656,-0.03231149911880493,-0.4594680666923523,-0.05462610721588135,-0.3688393831253052,-0.05513715744018555,-0.28762680292129517,0.04399573802947998,-0.27652496099472046,0.032953858375549316,-0.3960367441177368,0.005509018898010254,-0.3435920476913452,-0.0036498308181762695,-0.2775154709815979
D,0.0,0.0,-0.09298884868621826,-0.027522027492523193,-0.18181723356246948,-0.10177993774414062,-0.21860796213150024,-0.18169665336608887,-0.18195068836212158,-0.2341766357421875,-0.1681593656539917,-0.3345067501068115,-0.19633495807647705,-0.48415476083755493,-0.21065360307693481,-0.5727077424526215,-0.21665441989898682,-0.6514303386211395,-0.10616093873977661,-0.3471396565437317,-0.13350629806518555,-0.4816310703754425,-0.13285446166992188,-0.3923642039299011,-0.11807924509048462,-0.3083893656730652,-0.041672468185424805,-0.33726030588150024,-0.05873030424118042,-0.46455708146095276,-0.06366920471191406,-0.3839527368545532,-0.050967633724212646,-0.30593007802963257,0.024779856204986572,-0.3054504990577698,0.008334100246429443,-0.4099544286727905,-0.007208585739135742,-0.36207032203674316,-0.004552185535430908,-0.30069929361343384
D,0.0,0.0,-0.06980931758880615,-0.0376012921333313,-0.11956977844238281,-0.10080713033676147,-0.14199614524841309,-0.16353607177734375,-0.11258155107498169,-0.20970994234085083,-0.09995967149734497,-0.24504804611206055,-0.11319971084594727,-0.35422879457473755,-0.11954200267791748,-0.41810864210128784,-0.11634278297424316,-0.4744398891925812,-0.05959862470626831,-0.24897325038909912,-0.06959199905395508,-0.35468584299087524,-0.08771634101867676,-0.29768145084381104,-0.09079927206039429,-0.2380703091621399,-0.017706573009490967,-0.2391102910041809,-0.018548786640167236,-0.34533703327178955,-0.040776848793029785,-0.3050675094127655,-0.044338107109069824,-0.24777305126190186,0.025887668132781982,-0.21312648057937622,0.02126133441925049,-0.2991873025894165,-0.0019381046295166016,-0.28351521492004395,-0.01093512773513794,-0.240605890750885
D,0.0,0.0,-0.05768465995788574,-0.030900895595550537,-0.09675908088684082,-0.08460986614227295,-0.10753381252288818,-0.14002221822738647,-0.08766847848892212,-0.177839994430542,-0.08472228050231934,-0.19912678003311157,-0.09548354148864746,-0.29361745715141296,-0.09918010234832764,-0.3500942289829254,-0.09683161973953247,-0.3999638557434082,-0.047702252864837646,-0.20469051599502563,-0.05191677808761597,-0.29240018129348755,-0.06392359733581543,-0.2510700821876526,-0.06616395711898804,-0.20138686895370483,-0.010226428508758545,-0.19697952270507812,-0.008371233940124512,-0.2837267518043518,-0.025273442268371582,-0.2519877851009369,-0.02985668182373047,-0.20490819215774536,0.02748936414718628,-0.17569905519485474,0.027783095836639404,-0.24560391902923584,0.009407877922058105,-0.23217874765396118,-0.0004266500473022461,-0.1967393159866333
D,0.0,0.0,-0.051780641078948975,-0.024291396141052246,-0.0880395770072937,-0.07334613800048828,-0.09659987688064575,-0.12552231550216675,-0.08048093318939209,-0.1590452790260315,-0.0784335732460022,-0.181765615940094,-0.08937370777130127,-0.2653633952140808,-0.09224879741668701,-0.31422632932662964,-0.09098953008651733,-0.3566511869430542,-0.0452229380607605,-0.18716919422149658,-0.05102992057800293,-0.2637251615524292,-0.05790930986404419,-0.22755897045135498,-0.05888926982879639,-0.18196254968643188,-0.011343002319335938,-0.18063485622406006,-0.013304054737091064,-0.2540426254272461,-0.022863268852233887,-0.22645974159240723,-0.02476954460144043,-0.18500298261642456,0.022900879383087158,-0.16278982162475586,0.02005290985107422,-0.2242003083229065,0.0072286128997802734,-0.21203064918518066,-0.0002040863037109375,-0.17999166250228882
D,0.0,0.0,-0.04814648628234863,-0.019275784492492676,-0.08092600107192993,-0.06492847204208374,-0.08911484479904175,-0.11189889907836914,-0.0730544924736023,-0.14141732454299927,-0.07460880279541016,-0.16269171237945557,-0.08555865287780762,-0.2346888780593872,-0.08986896276473999,-0.2780719995498657,-0.0903235673904419,-0.3156466484069824,-0.044936418533325195,-0.16903162002563477,-0.04970473051071167,-0.23582351207733154,-0.05460387468338013,-0.20174920558929443,-0.05468142032623291,-0.16074424982070923,-0.014463722705841064,-0.16483891010284424,-0.01601344347000122,-0.22876369953155518,-0.024630963802337646,-0.20347118377685547,-0.02610790729522705,-0.16660678386688232,0.016300976276397705,-0.15007567405700684,0.013659656047821045,-0.2038148045539856,0.0026655197143554688,-0.19179338216781616,-0.002302408218383789,-0.16270744800567627
D,0.0,0.0,-0.04257744550704956,-0.020151257514953613,-0.06808722019195557,-0.06266379356384277,-0.06739002466201782,-0.10586267709732056,-0.056903183460235596,-0.13244765996932983,-0.07040125131607056,-0.1492706537246704,-0.08254575729370117,-0.21793103218078613,-0.08618330955505371,-0.2588367462158203,-0.08794975280761719,-0.2945830523967743,-0.04206031560897827,-0.1573893427848816,-0.04695683717727661,-0.21788156032562256,-0.04550325870513916,-0.1872527003288269,-0.04395812749862671,-0.14953237771987915,-0.012541472911834717,-0.15527164936065674,-0.013728857040405273,-0.21387797594070435,-0.01556926965713501,-0.19101357460021973,-0.015297412872314453,-0.15787816047668457,0.016318202018737793,-0.14371973276138306,0.014981985092163086,-0.19296574592590332,0.008317351341247559,-0.18211179971694946,0.004583120346069336,-0.15699046850204468
D,0.0,0.0,-0.04172450304031372,-0.01846987009048462,-0.07389134168624878,-0.05788528919219971,-0.09162205457687378,-0.09325754642486572,-0.07772237062454224,-0.11479908227920532,-0.05652505159378052,-0.14361649751663208,-0.0653313398361206,-0.20762723684310913,-0.07203495502471924,-0.24361926317214966,-0.07278990745544434,-0.274982213973999,-0.03480643033981323,-0.14520049095153809,-0.0421183705329895,-0.20203590393066406,-0.05568033456802368,-0.17140167951583862,-0.05751758813858032,-0.1372944712638855,-0.01285165548324585,-0.13945508003234863,-0.016954481601715088,-0.1953529715538025,-0.032990455627441406,-0.16994017362594604,-0.03617572784423828,-0.13869708776474,0.010478496551513672,-0.12527376413345337,0.004181206226348877,-0.17080473899841309,-0.011322617530822754,-0.1601431965827942,-0.01642632484436035,-0.1381726861000061
D,0.0,0.0,-0.042501211166381836,-0.01711869239807129,-0.0764085054397583,-0.05539935827255249,-0.09636873006820679,-0.09272998571395874,-0.07803976535797119,-0.11379718780517578,-0.05824077129364014,-0.1384926438331604,-0.06501924991607666,-0.20245665311813354,-0.07281506061553955,-0.2378740906715393,-0.07454001903533936,-0.26775139570236206,-0.03776812553405762,-0.14016348123550415,-0.04728364944458008,-0.19787323474884033,-0.061491191387176514,-0.16750216484069824,-0.06275069713592529,-0.1318381428718567,-0.016812503337860107,-0.13518643379211426,-0.023156344890594482,-0.19091230630874634,-0.039909422397613525,-0.1662399172782898,-0.042967140674591064,-0.13443100452423096,0.0059157609939575195,-0.12277489900588989,-0.0032483935356140137,-0.16772902011871338,-0.01925557851791382,-0.15761804580688477,-0.0244789719581604,-0.13533687591552734
D,0.0,0.0,-0.04238688945770264,-0.017196297645568848,-0.07551109790802002,-0.0531536340713501,-0.09661567211151123,-0.0868331789970398,-0.0818747878074646,-0.11079299449920654,-0.0581662654876709,-0.13608700037002563,-0.06576526165008545,-0.20034384727478027,-0.07438021898269653,-0.2358863353729248,-0.07683372497558594,-0.26562976837158203,-0.038019418716430664,-0.13799649477005005,-0.04822969436645508,-0.19537603855133057,-0.06272333860397339,-0.16506290435791016,-0.06381213665008545,-0.1304967999458313,-0.01751011610031128,-0.13344615697860718,-0.024197399616241455,-0.18945294618606567,-0.04086148738861084,-0.16433078050613403,-0.04320371150970459,-0.132959246635437,0.00472414493560791,-0.1214558482170105,-0.004610717296600342,-0.166032612323761,-0.020405590534210205,-0.1551031470298767,-0.024726390838623047,-0.13288402557373047
D,0.0,0.0,-0.04261571168899536,-0.016703128814697266,-0.07492005825042725,-0.052327632904052734,-0.09324699640274048,-0.08860820531845093,-0.07604676485061646,-0.11157345771789551,-0.05939745903015137,-0.13688236474990845,-0.068714439868927,-0.19983750581741333,-0.0761372447013855,-0.23557829856872559,-0.0775672197341919,-0.2663114070892334,-0.03789389133453369,-0.1391778588294983,-0.04551154375076294,-0.19580411911010742,-0.05855894088745117,-0.16513746976852417,-0.05969095230102539,-0.13030558824539185,-0.01593482494354248,-0.13423335552215576,-0.019523143768310547,-0.18993955850601196,-0.03551459312438965,-0.16518688201904297,-0.03858792781829834,-0.13355880975723267,0.007532358169555664,-0.12085622549057007,0.0011995434761047363,-0.165674090385437,-0.013821125030517578,-0.1551152467727661,-0.01895618438720703,-0.1331447958946228
D,0.0,0.0,-0.04057204723358154,-0.01701796054840088,-0.06996089220046997,-0.052171289920806885,-0.07637888193130493,-0.08831995725631714,-0.0633653998374939,-0.11104941368103027,-0.06534528732299805,-0.13952159881591797,-0.07505238056182861,-0.20024162530899048,-0.07863962650299072,-0.23740261793136597,-0.07972890138626099,-0.26834166049957275,-0.04016399383544922,-0.14421194791793823,-0.04532766342163086,-0.19541239738464355,-0.04664766788482666,-0.16602295637130737,-0.04450368881225586,-0.13127988576889038,-0.014026105403900146,-0.140153169631958,-0.015896737575531006,-0.19068127870559692,-0.020451128482818604,-0.17077964544296265,-0.02011573314666748,-0.14091992378234863,0.01235342025756836,-0.12700045108795166,0.009786605834960938,-0.16903215646743774,0.0014734268188476562,-0.1606752872467041,-0.002498805522918701,-0.13951915502548218
D,0.0,0.0,-0.031508445739746094,-0.0253942608833313,-0.047080159187316895,-0.06406444311141968,-0.03600805997848511,-0.10997647047042847,-0.019607901573181152,-0.1398012638092041,-0.07403701543807983,-0.13285332918167114,-0.08910679817199707,-0.19944703578948975,-0.09264588356018066,-0.23914068937301636,-0.09510040283203125,-0.2737225294113159,-0.047475457191467285,-0.14471006393432617,-0.044612884521484375,-0.20108336210250854,-0.023441076278686523,-0.18237483501434326,-0.010324239730834961,-0.1547897458076477,-0.020184576511383057,-0.14587485790252686,-0.01610863208770752,-0.19531124830245972,-0.0010600090026855469,-0.18108487129211426,0.006940662860870361,-0.15507912635803223,0.0045160651206970215,-0.13693803548812866,0.007350027561187744,-0.17559611797332764,0.014857232570648193,-0.17087924480438232,0.01925969123840332,-0.1520472764968872
D,0.0,0.0,-0.025281250476837158,-0.028095245361328125,-0.03857630491256714,-0.063975989818573,-0.02882254123687744,-0.10808545351028442,-0.013567805290222168,-0.1417427659034729,-0.07293599843978882,-0.13311606645584106,-0.08795279264450073,-0.19669115543365479,-0.09114360809326172,-0.23739176988601685,-0.09143924713134766,-0.27077996730804443,-0.04654735326766968,-0.14506983757019043,-0.035515010356903076,-0.19559043645858765,-0.010038256645202637,-0.18321824073791504,0.0069487690925598145,-0.1609897017478943,-0.019913315773010254,-0.14670789241790771,-0.011181116104125977,-0.18866586685180664,0.007178306579589844,-0.17874735593795776,0.018991947174072266,-0.15798109769821167,0.0024814605712890625,-0.13834983110427856,0.009004473686218262,-0.17192625999450684,0.019851207733154297,-0.1697925329208374,0.026991426944732666,-0.15620219707489014
D,0.0,0.0,-0.024534940719604492,-0.027391374111175537,-0.036997854709625244,-0.06319582462310791,-0.02745521068572998,-0.10858041048049927,-0.012997150421142578,-0.1441137194633484,-0.07485485076904297,-0.13256675004959106,-0.08890998363494873,-0.19698995351791382,-0.09219920635223389,-0.23853790760040283,-0.09199929237365723,-0.2722017168998718,-0.04804050922393799,-0.14548152685165405,-0.03571426868438721,-0.19635748863220215,-0.00962287187576294,-0.18498218059539795,0.008472919464111328,-0.16346603631973267,-0.020783185958862305,-0.14734125137329102,-0.01133054494857788,-0.1880861520767212,0.007356464862823486,-0.17834776639938354,0.019362151622772217,-0.15895092487335205,0.001392960548400879,-0.1396024227142334,0.007513523101806641,-0.17367428541183472,0.018665671348571777,-0.1723046898841858,0.025786876678466797,-0.1601579189300537
D,0.0,0.0,-0.03321576118469238,-0.025474905967712402,-0.049823641777038574,-0.06780874729156494,-0.03688681125640869,-0.11506593227386475,-0.01794719696044922,-0.143202543258667,-0.07503581047058105,-0.1393754482269287,-0.08911824226379395,-0.2065674066543579,-0.09185510873794556,-0.2468552589416504,-0.09284704923629761,-0.2811511754989624,-0.04709380865097046,-0.15058255195617676,-0.040739238262176514,-0.20592409372329712,-0.01888662576675415,-0.18208551406860352,-0.005390346050262451,-0.15213406085968018,-0.01888871192932129,-0.15111052989959717,-0.013076424598693848,-0.1973060965538025,0.0027018189430236816,-0.17965155839920044,0.01145261526107788,-0.15411579608917236,0.006037294864654541,-0.1413925290107727,0.010516047477722168,-0.17623275518417358,0.01863563060760498,-0.16945677995681763,0.02349698543548584,-0.15246528387069702
D,0.0,0.0,-0.04181110858917236,-0.02545243501663208,-0.06286698579788208,-0.07195961475372314,-0.05463904142379761,-0.11609095335006714,-0.040921688079833984,-0.1415703296661377,-0.06711471080780029,-0.15290039777755737,-0.07851433753967285,-0.22317171096801758,-0.0801471471786499,-0.26550090312957764,-0.08045202493667603,-0.3018844723701477,-0.03761535882949829,-0.16054904460906982,-0.03853964805603027,-0.22300231456756592,-0.032653868198394775,-0.19643819332122803,-0.02954345941543579,-0.16122281551361084,-0.00823444128036499,-0.15738308429718018,-0.006631672382354736,-0.2157406210899353,-0.005115687847137451,-0.1953926682472229,-0.004020035266876221,-0.16413480043411255,0.01910114288330078,-0.14398056268692017,0.019433915615081787,-0.19047147035598755,0.015520870685577393,-0.1807386875152588,0.013083398342132568,-0.15728098154067993
D,0.0,0.0,-0.04467189311981201,-0.020681679248809814,-0.07403689622879028,-0.06508296728134155,-0.07623946666717529,-0.11169427633285522,-0.05989408493041992,-0.1436828374862671,-0.06959176063537598,-0.1570712924003601,-0.08012610673904419,-0.2329372763633728,-0.08234399557113647,-0.27820247411727905,-0.08204519748687744,-0.3167216181755066,-0.03984028100967407,-0.16318601369857788,-0.042575061321258545,-0.2294864058494568,-0.04374408721923828,-0.1983247995376587,-0.04457920789718628,-0.16072684526443481,-0.009335815906524658,-0.15891075134277344,-0.008512794971466064,-0.22365546226501465,-0.013569116592407227,-0.20021140575408936,-0.0164451003074646,-0.1652522087097168,0.020661771297454834,-0.14426207542419434,0.02003854513168335,-0.19470489025115967,0.011217117309570312,-0.1830897331237793,0.005006968975067139,-0.15609383583068848
D,0.0,0.0,-0.04779690504074097,-0.023228228092193604,-0.08379459381103516,-0.07167178392410278,-0.09392368793487549,-0.12130522727966309,-0.07214891910552979,-0.1506645679473877,-0.07180523872375488,-0.18297451734542847,-0.08118653297424316,-0.26173681020736694,-0.08435523509979248,-0.3090003728866577,-0.08306896686553955,-0.34885168075561523,-0.039531409740448,-0.18519353866577148,-0.04362767934799194,-0.2531284689903259,-0.05155003070831299,-0.2148258090019226,-0.05254054069519043,-0.17045468091964722,-0.006914734840393066,-0.17593598365783691,-0.007446587085723877,-0.24194234609603882,-0.018905460834503174,-0.2127782106399536,-0.021271109580993652,-0.17297303676605225,0.02540510892868042,-0.15571779012680054,0.0228843092918396,-0.21321910619735718,0.009027540683746338,-0.2003992795944214,0.0022492408752441406,-0.17050302028656006
D,0.0,0.0,-0.053453922271728516,-0.025908470153808594,-0.09526067972183228,-0.07524615526199341,-0.11312633752822876,-0.12616431713104248,-0.08669453859329224,-0.15705430507659912,-0.07637238502502441,-0.19588446617126465,-0.08734172582626343,-0.2823774218559265,-0.09349536895751953,-0.33332574367523193,-0.0942198634147644,-0.3771725594997406,-0.043291330337524414,-0.19771653413772583,-0.04991555213928223,-0.27212709188461304,-0.060900092124938965,-0.23020035028457642,-0.06141144037246704,-0.1837761402130127,-0.009590387344360352,-0.18752193450927734,-0.012212812900543213,-0.26256847381591797,-0.02679044008255005,-0.23027902841567993,-0.0288354754447937,-0.1874396800994873,0.02457064390182495,-0.16523468494415283,0.020592808723449707,-0.22835391759872437,0.00429987907409668,-0.21446269750595093,-0.0024993419647216797,-0.18335294723510742
D,0.0,0.0,-0.055354535579681396,-0.023693501949310303,-0.09961235523223877,-0.07385808229446411,-0.11825114488601685,-0.12518233060836792,-0.09400129318237305,-0.16141372919082642,-0.0810537338256836,-0.20329409837722778,-0.09364980459213257,-0.29727059602737427,-0.1000639796257019,-0.3520410656929016,-0.0992085337638855,-0.4000367820262909,-0.04545748233795166,-0.20468652248382568,-0.05340683460235596,-0.28654026985168457,-0.06426358222961426,-0.23591554164886475,-0.06383800506591797,-0.1852239966392517,-0.009136497974395752,-0.19331419467926025,-0.012346088886260986,-0.27321916818618774,-0.02695631980895996,-0.2316681146621704,-0.0281219482421875,-0.1853504180908203,0.027901291847229004,-0.1696416735649109,0.02296316623687744,-0.23919236660003662,0.006505846977233887,-0.2180342674255371,0.00037151575088500977,-0.18190085887908936
